exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
655	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/655	tok	discard	1.073504	+0.001253	Inject prev-token bigram context into x0 via shared tok_emb at fixed alpha=0.1 (zero new params): F.pad-shift input_ids right by 1 with BOS=0 padding, lookup prev embeddings, add 0.1*prev_emb to curr_emb BEFORE the post-tok_emb RMSNorm so the gauge-fix conditions both curr and prev together. Curr still dominates ~10:1 (var ratio 1.01), but every recurrent-loop block and skip-anchored decoder now sees a bigram-prior-laden x0 directly in the residual stream — distinct from attention-derived bigram learning since it's present at depth 0 with no Q*K cost and survives every later block's pre-RMSNorm because it's already normalized into the per-token gauge.</hypothesis> <parameter name="notes">Single-site edit in GPT.forward_logits (line ~733). Adds 2 lines of forward code: prev_ids = F.pad(input_ids[:, :-1], (1, 0), value=0); x = x + 0.1 * self.tok_emb(prev_ids). Zero new params, zero new modules, +295 packed code bytes (23296->23591). Tok history check: NO prior tok experiment has tested input-side bigram-context injection. Prior bigram-related work all involved separate hash channels (size-blocking due to extra embedding tables). This uses the EXISTING tok_emb matrix, so the only cost is one extra Embedding lookup per forward (cheap, fully fused). Mechanism: Block 0's downstream RMSNorm normalizes residual to unit-RMS per token; pure curr-token x0 is then propagated into recurrent loops and via skip_weights. Mixing 0.1*prev gives x0 an unequal bigram prior — attention can still learn longer-range bigrams via Q*K, but the trunk no longer has to spend block-0 capacity recovering t-1 dependence. Risk vectors: (1) +295 packed code bytes pushes total closer to 16MB cap; could hit size_blocked if GPTQ Hessian tweaks model_bytes by >7KB. (2) alpha=0.1 is a magic number — picked so that var(curr+0.1*prev)/var(curr) ≈ 1.01 (minimal magnitude shift through downstream RMSNorm). (3) BOS=0 padding at position 0 is the SP unk_id, harmless because block-0 attention will discount the first position. If size_blocked at improved bpb, follow-up: try alpha=0.05 to halve the perturbation and reduce model_bytes inflation.
656	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/656	ttt	eval_budget_overrun	1.073281		Selective chunk-boundary momentum damping: mb.mul_(0.5) ONLY on tok_emb at each chunk's first step. Surgical version of exp_588 (full damping won -0.000727 but stack onto z-loss in exp_607 regressed +0.000362) — full damping likely over-attenuates attn/MLP velocities that encode transferable patterns; tok_emb is the largest, most vocab-distribution-coupled tensor with the most chunk-stale velocity.</hypothesis> <parameter name="notes">Orthogonal to z-loss (per-step logit regularizer in current best). Single 4-line insert in eval_val_ttt right after per-chunk LR update: looks up tok_emb's optimizer state and halves its momentum_buffer. +95 code bytes (23296→23391 packed). Untested midpoint between exp_588 (all params damped) and current best (none damped).
657	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/657	eval	discard	1.072468	+0.000217	Skip eval_val_sliding when TTT is enabled (TTT score is the leaderboard metric; sliding pass is redundant ~30-50s) and use the freed budget to bump TTT_EPOCHS 4→5 — exp_223's 4→5 was eval_budget_overrun on pre-z-loss stack without budget freed; this combines them.
658	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/658	quant	discard	1.073372	+0.001121	3-level H-quantile-stratified GPTQ damping: top-20% H_ii at 1.005x (lighter, preserves curvature on dominant cols), bottom-20% at 1.015x (heavier, regularizes Hinv blow-up on tail cols), middle 60% at exp_377's 1.01x. Mean damping ≈ 1.01x so size-neutral vs current; redistributes ridge mass from sharp dominant cols to noisy tail cols.</hypothesis> <parameter name="notes">Single-site edit at gptq_quantize_weight line 1023. Replaces uniform 1.01x mul with torch.where stratified by H-diag quantiles. Theoretically motivated: high-H cols are dominant features (less ridge needed for stability, sharper Q), low-H cols are noisy/dead-ish (Hinv[j,j]=1/d blows up, more ridge stabilizes error propagation). Mean factor matches exp_377 baseline (1.005*0.2 + 1.01*0.6 + 1.015*0.2 = 1.010), targeting size neutrality. Distinct from exp_613 (selective ADD damping on top-20%, size_blocked at 1.072692) and exp_421 (hard 1e-2 H-floor, discard +0.000338).</parameter> </invoke>
659	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/659	meta	discard	1.072838	+0.000587	Lower muon_backend_steps 5→4: untouched DOWN direction on a knob where UP (exp_241 5→6) hurt by +0.001342, suggesting the optimizer benefits from residual NS5 non-orthogonality. With MuonEq-R row normalization already re-spreading singular values, slightly looser orthogonalization preserves implicit leading-direction emphasis while saving ~1% Muon compute per step.
660	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/660	opt	discard	1.073420	+0.001169	Add MIN_LR=0.02 floor on LR warmdown: novel quantitative-threshold change (0.0→nonzero) atop exp_596. PR #1787 used MIN_LR=0.10 (size 15.94 MB), and exp_140 size_blocked at 0.05 with quality gain bpb=1.077318 vs depth-5 best 1.077537. 0.02 is a much more conservative floor — only the deepest 2% of training keeps non-trivial LR — sized to capture the quality signal while limiting weight-trajectory drift that caused exp_140's size_block in the much-tighter depth-22 regime.
661	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/661	reg	discard	1.072811	+0.000560	embed_wd 0.085 to 0.090 (+5.9% UP probe on tied tok_emb AdamW WD): direct mild UP probe untested in current snapshot — exp_218's warmdown-scheduled effective +50% boost discarded, but a small fixed UP has never been individually probed; expected to slightly tighten the largest weight tensor for marginal int6/brotli compression gain.
662	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/662	quant	crash			Mean-center the GPTQ Hessian (H ← H − n·μ·μᵀ) so it represents activation covariance rather than uncentered second moment: removes rank-1 DC contamination from H so act-order permutation ranks columns by genuine signal variance rather than (variance + DC²); size-neutral.
663	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/663	arch	eval_budget_overrun	1.072667		RMS-norm the attn_out_gate input before its per-head linear so gate sigmoid sensitivity is decoupled from per-block ln_scale_factor variance.
664	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/664	loss	discard	1.072616	+0.000365	Swap TTT z-loss from L2 (logsumexp².mean at λ=1e-5) to L1 (|logsumexp|.mean at λ=2e-4) — never-tested mechanism change; coefficient rescaled to match L2's gradient magnitude at typical logsumexp~10 (2·λ_L2·lse = λ_L1 → λ_L1≈2e-4). L1 penalty gives constant-sign pressure on logsumexp toward 0 regardless of magnitude, whereas L2 weakens near 0 — relevant if the winning 1e-5 L2 is operating in a near-fixed-point regime where additional regularization comes from the L1 tail.
665	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/665	tok	discard	1.072448	+0.000197	Add learnable scalar bigram_alpha (init=0) for prev-token injection via shared tok_emb at input — lets optimizer choose mixing strength rather than the fixed 0.1 forced in exp_655 (discarded +0.001253). One scalar, registered in scalar AdamW group; frozen during TTT (numel<10000) so no eval-time interaction.
666	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/666	ttt	size_blocked	1.080149		Replace TTT inner CE with mean-preserving focal-style reweighting (γ=1, weights = 1 - p_correct detached, normalized by Σw) stacked on exp_596 z-loss — concentrates the 4-step per-chunk SGD budget on hard tokens where the model is currently uncertain, without confounding effective LR.
667	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/667	eval	size_blocked	1.072685		Chunk-delta lookahead at TTT scoring: apply alpha=0.3 * (prev-chunk weight delta) only during current chunk's scoring pass, undo before training. Causal Polyak-style forward projection along prior adaptation trajectory — uses past TTT state as free prediction for next chunk's better weights.
668	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/668	curr	size_blocked	1.074917		Long-context curriculum: mask positions 0..1023 with ignore_index=-100 in y for the first 300 train_loader.next_batch calls (~10% of training), then full coverage. Aligns early gradient distribution with eval's deep-context scoring regime (eval mostly scores at positions ≥1984 under stride-64 sliding window).
669	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/669	tok	crash			Share embed_scale at output gauge-fix site: replace bare final_norm with F.rms_norm(x * embed_scale)
670	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/670	opt	discard	1.072390	+0.000139	Switch Muon mm_blend shape from linear-with-floor (max(lr_scale, 0.25)) to sqrt-with-floor (max(lr_scale**0.5, 0.25)): concave hold keeps Muon momentum higher through mid-warmdown (e.g. at lr_scale=0.25, mm=0.9755 vs 0.9505 linear) while preserving the kept-floor=0.25 deepest-tail clamp (exp_324). exp_574 showed bpb=1.072782 (-0.000684 vs parent exp_538) with this exact shape but size_blocked at packed code 26223; current exp_596 baseline packs to 23296, giving ~3KB extra headroom.
671	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/671	reg	discard	1.073555	+0.001304	Trust-region anchor on TTT zero-init proj weights: end-of-chunk lerp pulls.attn.proj/.mlp.proj toward p0 (post-quant init) at alpha=0.01 - bounds cross-chunk drift on residual writers while c_q/c_k/c_v/mlp.fc/tok_emb adapt freely. Distinct from WD (toward 0; exp_649 crashed) and chunk-mb damping (history-based; exp_588 did not stack with z-loss).
672	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/672	meta	size_blocked	1.073052		muon_momentum_warmup_start 0.92 to 0.91 (gentle -1% DOWN, untested midpoint): under z-loss regime (exp_596), UP side at 0.93 hurt more (+0.000621, exp_615) than the pre-z-loss landscape predicted; 0.90 hurt only on pre-088 baselines predating qk_gain=5.25 / parallel residuals / attn_out_gate / z-loss, so the DOWN bracket needs a gentler probe in the current regime.</hypothesis> <parameter name="notes">Single-literal default change at line 152 (MUON_MOMENTUM_WARMUP_START 0.92 to 0.91). Zero code/byte delta (23296 to 23296), zero new params, zero compile-graph risk. Mechanism: widens Muon-momentum warmup range from span 0.07 (0.92 to 0.99) to span 0.08 (0.91 to 0.99) across the same 22% time-fraction; gives slightly more responsive early Muon updates before peak momentum is reached. Untested midpoint between 0.90 (pre-088 discards, exp_106/284/384) and 0.92 (current optimum).
673	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/673	quant	size_blocked	1.073135		GPTQ multiplicative H damping 1.01 → 1.0075 (untested midpoint between exp_377 kept 1.01 and exp_387/477/497 size_blocked 1.005): continuation of monotonic DOWN trajectory; expected fit since Q-code histogram should remain close to 1.01's compression profile.
674	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/674	arch	size_blocked	1.073571		Per-head input keying for attn_out_gate: each head h reads its own 12-dim window x[..., h*head_dim:h*head_dim+12] instead of all heads sharing x[..., :12]. Zero new parameters (gate_w shape unchanged at [H,12]); structural prior aligning head h's gate with feature window h.
675	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/675	loss	size_blocked	1.072851		Replace TTT-inner z-loss with mean-centered variance form: 2e-4*logsumexp.var (was 1e-5*logsumexp^2.mean). Penalizes cross-position spread of log-partition rather than absolute magnitude — mean-shift-invariant.
676	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/676	eval	size_blocked	1.073513		Polyak-Ruppert tail averaging on the last TTT epoch within each chunk: accumulate running mean of post-step weights across only the final epoch, then copy that average into ttt_params before the next chunk's scoring pass. Constant-LR + Nesterov within a chunk yields a noisy SGD trajectory whose terminal point is variance-dominated; tail averaging is the canonical remedy. Eval-time only, ~1 transient param-copy of memory, zero artifact bytes — and structurally distinct from exp_667's forward-extrapolation lookahead (which lost), exp_588 momentum halving, and the AGC/GC family.
677	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/677	tok	size_blocked	1.073913		Apply embed_scale gauge-fix at output AFTER self.final_norm: F.rms_norm(x * embed_scale) between final_norm and F.linear, reusing input-side param.
678	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/678	ttt	eval_budget_overrun	1.073302		Per-epoch Lookahead pullback within each TTT chunk (alpha=0.5 at epoch cadence)
679	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/679	curr	discard	1.073919	+0.001668	Mask SP special tokens (ids 0-2 UNK/BOS/EOS) from training CE via y[y<3]=-100 — token-ID-based mask, untried mechanism. Prior curr masks were position-based or weight-based.
680	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/680	opt	discard	1.072956	+0.000705	Muon-only LR floor at 0.04 in deep warmdown tail keeps matrix updates active for GPTQ fidelity while AdamW groups fully decay.
681	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/681	reg	discard	1.075081	+0.002830	Bernoulli per-token-per-head dropout (p=0.05) on attn_out_gate output during training only — Stochastic-DropHead applied at the gate output that exp_538 introduced. Distinct from exp_293's destructive MLP-branch DropPath since gate dropout zeros only ~0.4 of 8 heads per token in expectation, mean-preserving via F.dropout's auto 1/(1-p) scaling.
682	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/682	curr	crash			Prime-coprime stride 2017 in within-shard packing aligns training position mod-64 with eval stride-64 grid.
683	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/683	meta	size_blocked	1.072882		muon_wd_mlp 0.115 to 0.117 (+1.7% UP gentle midpoint, byte-neutral): untested between baseline and exp_407's +4.3% UP (discard +0.000245); stack accumulated 4 regularizers (z-loss, attn_out_gate, scalar-freeze TTT, GPTQ damping) since exp_336 set 0.115, so MLP-WD optimum may have drifted slightly UP, and UP is cap-friendly amid recent meta size_blocks.
684	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/684	arch	discard	1.072894	+0.000643	Replace 2*sigmoid(z) with 1+tanh(z) for attn_out_gate saturation: same [0,2] range and step-0 transparency, but local gradient at z=0 is 1.0 vs 0.5 — accelerates gate_w learning by 2× early in training without changing the gate's expressive envelope.
685	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/685	quant	discard	1.072713	+0.000462	GPTQ Hessian off-diagonal correlation cap |H_ij|<=0.95*sqrt(H_ii*H_jj) applied after the kept 1.01x diag damping and before Cholesky: clamps only off-diagonal entries that violate the |corr|<=0.95 PSD envelope, distinct from exp_348's uniform 0.95x shrinkage; diagonal preserved exactly so damping is unchanged.
686	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/686	loss	discard	1.073463	+0.001212	Add PaLM-style main-training z-loss (coef 5e-7 * logsumexp^2.mean) to the CE in CausalGPT.forward, mirroring the proven exp_596 TTT-only z-loss mechanism on the main-train code path with a 20x smaller coefficient (main train has ~3000 steps vs TTT's 21 epochs).
687	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/687	eval	eval_budget_overrun	1.074048		Per-batch closed-form Newton-step temperature calibration on prefix (in-context, not scored) tokens in eval_val_ttt's score-first phase: fit β=1/τ analytically by computing Σ(E_p[z]-z_y) and Σ Var_p(z) at β=1 over prefix positions, take one Newton step β*=1-g/h clamped to [0.7,1.3], multiply logits by β* before scoring. Corrects post-GPTQ logit miscalibration using only legal in-context labels.
688	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/688	ttt	discard	1.072551	+0.000300	Within-chunk monotone-UP per-epoch LR ramp (0.7, 0.9, 1.1, 1.3, mean=1.0) on TTT SGD-Nesterov: untried sign on LR-shape axis. Prior monotone-DOWNs (exp_295 1.0->0.25, exp_409 1.3->0.7) both discarded. Opposite hypothesis: prior-chunk velocity most stale at epoch 0 (consistent with exp_588 chunk-start momentum halving keep), so UNDER-step ep0 and OVER-step ep3 when intra-chunk Nesterov velocity is most aligned.
689	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/689	tok	discard	1.078128	+0.005877	Test
690	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/690	opt	size_blocked	1.073504		Lift Muon momentum buffer from bf16 to fp32 (zeros(dtype=float32) + g.float() in mul_/add_) for cleaner long-EMA accumulation under momentum=0.99: bf16's 7-bit mantissa accumulates biased rounding error across ~2000+ mul-add steps, fp32's 23-bit mantissa preserves direction precision, yielding cleaner weight trajectories and tighter GPTQ int6 fit.
691	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/691	reg	discard	1.072736	+0.000485	Freeze tied tok_emb.weight (LM-head basis) during eval-TTT, in addition to the existing exp_491 freeze of control-scalar params (numel<10000). Pre-quant TTT already adapts tok_emb on val with 21 epochs of AdamW; per-chunk SGD updates to the largest tied tensor at eval time waste budget and shift the output distribution per step. Isolating adaptation to the transformer body should reduce drift across chunks and tighten BPB.
692	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/692	curr	discard	1.077510	+0.005259	Prime stride 509 (coprime to seq_len=512 and eval_stride=64) covers all 64 residues mod eval-stride within one phase-epoch. Fix of previous crash.
693	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/693	meta	size_blocked	1.072502		TTT_MOMENTUM 0.9 to 0.88 DOWN probe under z-loss regime
694	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/694	loss	size_blocked	1.073516		Shift TTT z-loss anchor from 0 to log(V)=9.011: replace 1e-5*lse^2.mean() with 1e-5*(lse-9.011)^2.mean(). Untried anchor-shift on the proven exp_596 mechanism.
695	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/695	arch	eval_budget_overrun	1.074388		Quad-fold q_gain [H,4] split: extend exp_475 bifurcated [H,2] (RoPE/NoPE) to 4 regions — RoPE high-freq (dims 0-15), RoPE low-freq (dims 16-31), NoPE-1 (dims 32-47), NoPE-2 (dims 48-63). Lets each head sharpen each frequency band independently within partial-RoPE.
696	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/696	eval	size_blocked	1.073217		One-shot global temperature calibration on prefix tokens in eval_val_ttt: compute β = clamp(1 - g/h, 0.7, 1.3) ONCE from the first batch's prefix positions (Newton step), then apply this fixed β to all subsequent score-phase logits across all chunks. Reduces exp_687's per-batch cost (eval_budget_overrun) to a single ~10ms calibration while keeping the calibration benefit.
697	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/697	quant	size_blocked	1.073565		Scope 6-sigma winsorized row_std to attn projections only - retry exp_646's mechanism (val_bpb=1.072235 size_blocked +2325B) at smaller param share (~25%) to fit under 4070B headroom while keeping Q/K/V outlier-feature precision gain
698	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/698	ttt	discard	1.073693	+0.001442	Freeze tok_emb (tied I/O alphabet, ~4.2M params, largest single tensor) during TTT alongside existing control-scalar freeze (exp_491): adapt interior only. Tok_emb gradient is sparse per-chunk, so chunk-local TTT skews vocabulary geometry; freezing it pairs with z-loss (exp_596) - z-loss damps logit magnitude while tok_emb-freeze damps logit direction drift across chunks.</hypothesis> <parameter name="notes">Single 3-line edit at eval_val_ttt param filter; tok_emb identified by tensor identity (p is not _te). Code +73 packed bytes (23296 to 23369). Untried granularity: exp_535 tried 2x tok_emb LR (size_blocked), exp_656 tried tok_emb-only mb.mul_(0.5) at chunk boundary (eval_budget_overrun) - both probes hit budget walls. Pure freeze is the lightest intervention. Risk: ~4.2M of ~24.7M trainable-TTT budget removed (about 17%); if tok_emb adaptation was carrying signal, this regresses.
699	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/699	tok	discard	1.077698	+0.005447	Learnable scalar dc_strip_alpha init=0 softly subtracts per-token feature-mean before embed_scale*RMSNorm: x -= alpha*x.mean(-1). Gradient picks the LayerNorm-vs-RMSNorm interpolation; orthogonal to embed_BIAS attempts (exp_307/486/505) and full LayerNorm (exp_523/058).</hypothesis> <parameter name="notes">3-site edit. Init: nn.Parameter(torch.zeros(1)) after embed_scale. Forward: x=x-alpha.to(x.dtype)*x.mean(-1,keepdim=True) before rms_norm. Optim: appended to scalar_params (AdamW wd=0.005). +350 code B; model ~4B. Init=0 = bitwise identical step 0. Frozen during TTT (numel<10000 per exp_491). Independent from line-1497 col-mean gauge.
700	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/700	opt	size_blocked	1.072455		Halve Muon momentum buffers ONCE at warmdown entry (first step where lr_scale<1.0): single-event discontinuity decorrelates warmdown updates from peak-LR exploration noise, mirroring exp_588's kept TTT chunk-boundary halving applied to main-training Muon.
701	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/701	reg	discard	1.072514	+0.000263	embed_wd 0.085 to 0.082 gentle DOWN -3.5%
702	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/702	curr	discard	1.075228	+0.002977	Eliminate per-shard random sequence permutation in _reset_shard, use deterministic arange. Tests whether per-shard rng.permutation adds anything beyond shard_plan shuffle and Latin-square phase rotation. Byte-negative.
703	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/703	meta	discard	1.073288	+0.001037	EMA_DECAY 0.9965 → 0.996 (gentle DOWN probe, untested midpoint between current and exp_274's 0.994 discard): only DOWN probe ever was exp_274 on the much-thinner exp_261 stack (pre z-loss, attn_out_gate, scalar-freeze, GC), which all-UP probes (exp_119/149/184/242/393/447 at 0.998) consistently fail on post-005 lineages — the optimum may have drifted toward narrower averaging now that 4 trajectory-smoothing regularizers stack on top.
704	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/704	loss	size_blocked	1.072641		Tail-emphasized linear position-weighting on TTT z-loss term: replace 1e-5*lse².mean() with 1e-5*(lse².reshape(-1,T) * linspace(0.5,1.5,T)).mean(). Mean-preserving (linspace mean=1.0); concentrates logit-partition regularization on end-of-window positions which become the NEXT eval window's stride-64 scoring zone after sliding. Distinct from prior PW experiments which targeted CE not z-loss.
705	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/705	arch	eval_budget_overrun	1.072975		Tied MLP-output gate via reuse of attn_out_gate_w with mean-across-heads reduction: zero new params, step-0 transparent (W zero-init → gate=1.0).
706	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/706	quant	size_blocked	1.073024		Mean-preserving 6σ winsor row_std applied to all matrices in GPTQ: same mechanism as exp_646 (raw 6σ measured bpb 1.072235 size_blocked +2325B) but rescaled per-matrix so mean(row_std) is unchanged from baseline — heavy-tail rows tighten, light-tail rows loosen by the same factor, holding mean(s) and mean(|Q|) constant to avoid the global Q-histogram shift that drove exp_646's brotli inflation.
707	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/707	eval	eval_budget_overrun	1.074808		Per-chunk causal Newton β recalibration: cumulative prefix-token g/h stats updated after every chunk, β = clamp(1 - Σg/Σh, 0.95, 1.05) applied to next chunk's scoring. Differs from exp_696 one-shot global (which hurt by +0.001) by tracking model-drift during TTT with rolling cumulative stats and a tight clamp.
708	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/708	ttt	discard	1.073003	+0.000752	Adaptive momentum restart at chunk boundaries (O'Donoghue-Candès): at chunk c≥1's first TTT-SGD step, after backward+all_reduce+clip but before optimizer.step, zero each param's momentum_buffer ONLY when (mb*grad).sum()<0 — i.e., when stale momentum is anti-aligned with fresh chunk gradient. Aligned momentum is preserved as useful signal carryover. Distinct from blanket exp_588 mb.mul_(0.5) (won standalone, regressed under z-loss in exp_607) and from blanket exp_503/253/213 mb.zero_() (all failed): per-parameter selective rather than uniform.
709	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/709	arch	crash			Per-loop-iteration learnable residual-stream scale [num_loops+1]=3 (init=1.0) applied once at entry to each block within iteration k; breaks translational symmetry of applying the shared loop segment 3x identically (exp_352 rotation failed; this is amplitude-axis not permutation-axis).
710	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/710	opt	discard	1.073871	+0.001620	Increase Muon Newton-Schulz iteration count 5 to 6 (muon_backend_steps): genuinely untuned axis across 700+ trials, only Polar Express coefficient swap (exp_509) probed NS internals. 6 iters gives tighter polar approximation of the orthogonalized update each step, plausibly cleaner weight trajectories that survive int6 GPTQ better.
711	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/711	tok	eval_budget_overrun	1.072075		Apply embed_scale ONLY to residual baseline x0 (injected into every block via mix[1]*x0 without pre-norm), leaving working stream x entering block 0 plain unit-RMS (its gauge is washed by block-0 pre-norms anyway). Zero-byte structural reorder of the existing embed_scale parameter.
712	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/712	reg	size_blocked	1.072590		Split attn_out_gate_w (exp_538 zero-init per-head gate, ~1056 params total) out of the scalar AdamW group into its own sub-group with weight_decay=0; other scalars stay at adam_wd=0.005. Untested DOWN direction — prior gate-WD trials exp_550/560/569 were all UP probes that hit size_blocked. Rationale: zero-init params have no WD signal at init; WD only kicks in once the gate learns nonzero values, which fights the gradient signal pulling it toward useful gating magnitudes.</hypothesis> <parameter name="notes">Two-site edit. scalar_params list comprehension gains an `and "attn_out_gate" not in name` guard; new gate_params list collects matching params; optimizer_scalar now has 2 groups with the gate group setting weight_decay=0.0 explicitly. +45 code bytes, zero new params, no model structure change.
713	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/713	loss	size_blocked	1.073317		Halve TTT inner-CE z-loss coefficient 1e-5 to 5e-6 to probe untested DOWN direction on the kept z-loss axis
714	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/714	meta	eval_budget_overrun	1.074026		matrix_lr 0.022 to 0.0225 (+2.3% UP, untested gentle midpoint): exp_325 failed +4.5% UP (0.023) was the closest matrix_lr probe to a keep at +0.000091, while -9% DOWN hurt 6x worse. Stale axis (last probed depth=15) with 6 gradient-dampening regularizers stacked since (z-loss, attn_out_gate, scalar-freeze) so Muon LR optimum should have drifted UP.</hypothesis> <parameter name="notes">Single-literal change at line 148 (MATRIX_LR default 0.022 to 0.0225). Zero code/byte delta. +2.3% is HALF the step of exp_325's failed +4.5%.</parameter> </invoke>
715	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/715	curr	discard	1.075485	+0.003234	Train-eval stride alignment: packing stride 2048 to 1984 so overlap-region tokens appear at both deep and shallow context. Revives exp_076 mechanism which harness_aborted.
716	596	22	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/475/491/538/596/716	arch	size_blocked	1.073128		Per-loop-iteration learnable residual-stream scale [num_loops+1]=3 (init=1.0) applied once at entry to each block within iteration k; breaks translational symmetry of applying the shared loop segment 3x identically. Retry of exp_709 crash with DDP ghost-touch fix.
