exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	val_bpb	delta_vs_best	artifact_bytes	train_s	eval_s	total_s	job_name	snapshot_path	notes
107	2026-05-01T09:57:44Z	meta	092	092	meta	Raise scalar_lr 0.02→0.03 (50% bump) on the AdamW group containing the bifurcated q_gain[H,2] (exp_030's biggest +Δ), attn_scale/mlp_scale, resid_mix, and skip_gates — an entirely untouched meta knob currently identical to matrix_lr=0.022, while modern muP/normalized-transformer recipes give scalar gains materially higher LR than matrices because they are few-parameter and need fast convergence in our undertrained 600s regime.	-0.0003	discard	1.077492	+0.001095	15991124	600.032000	563.300000	1474.000000	apga-meta-0100		Untouched axis verified via tree.tsv grep across all 99 trials. Risk: AdamW 2nd-moment normalization bounds step size; adam_wd=0.02 decoupled WD scales with LR but effective WD step (~0.0009) stays in healthy regime. If +0.0003 to +0.001 we'll know scalar group needs slower (not faster) LR; either result is informative for the unexplored per-group LR axis.
108	2026-05-01T09:59:30Z	quant	092	092	quant	Split GPTQ clip sigmas: attention layers (c_q/c_k/c_v/proj) use attn_clip_sigmas=10.0 vs uniform 12.85, giving a finer int6 quantization grid for attn weights (few outliers beyond 10σ) while MLP layers keep 12.85 to preserve their wider-tail outliers.	-0.0004	size_blocked	1.075575		16353133	600.085000	571.700000	1492.000000	apga-quan-0100		Exp_096 applied this same change to exp_075 and got bpb=1.076026 (Δ≈-0.000557 vs its parent) but was size_blocked. Applied here to exp_092 whose differently-trained weights may compress differently. Code overhead is minimal (25 bytes extra after LZMA).
109	2026-05-01T10:01:03Z	curr	092	092	curr	Dynamic small→large batch schedule: use half-size batch (393k tokens) for the pre-warmdown phase (0–28% of training), then switch to full batch (786k tokens) at warmdown start; pre-compile both shapes during warmup to avoid mid-training recompile, yielding ~25% more optimizer steps early when critical batch size is small.	-0.001	keep	1.074752	-0.001645	15989904	600.071000	567.700000	1510.000000	apga-curr-0100	snapshots/109_curr	Motivated by CBS paper (arxiv 2505.23971): critical batch size starts near 0 and grows during training, so small batches are fully efficient early on. Half batch (393k) at GPU speeds would give ~2100 steps in first 168s instead of ~1333, then 2880 steps in remaining 432s at full batch (warmdown phase). Total ~5000 steps vs ~4000 baseline (+25%). Both shapes pre-compiled in warmup (free cost). batch_phase1_frac=0.28 matches warmdown start (1-0.72=0.28).
110	2026-05-01T10:14:43Z	opt	092	109	opt	Switch warmdown LR shape from linear to sqrt: replace (1-frac)/warmdown_frac with sqrt((1-frac)/warmdown_frac), keeping LR higher through most of warmdown (e.g. at 50% through: 0.707 vs 0.5) and deferring the min_lr floor hit from ~535s to ~590s, giving more training time at productive learning rates.	-0.001	discard	1.082969	+0.008217	15985257	600.133000	568.900000	1483.000000	apga-opt-0106		"sqrt((1-frac)/warmdown_frac) is the ""1-sqrt"" decay shape from WSD literature that outperforms linear in hard-task pretraining regimes (arxiv 2602.06797, 2511.18903). With warmdown_frac=0.72, min_lr=0.15: linear hits floor at 535s (leaving 65s frozen at 0.15), sqrt hits floor at 590s (only 10s frozen). More productive updates through the full budget."
111	2026-05-01T10:15:41Z	eval	092	109	eval	Halve TTT chunk size from 32K to 16K tokens: 2× more adaptation events with the same total budget, making nll_scale more responsive to FineWeb's domain-shift structure; the cosine LR schedule normalizes by num_chunks so per-token LR envelope is identical.	-0.0002	eval_budget_overrun	1.094737			600.020000	603.900000	1522.000000	apga-eval-0106		Each rank adapts on 1 seq/chunk (vs 2 with 32K), same total gradient steps. More chunk boundaries means faster nll_scale reaction to local difficulty shifts. Rebased cleanly to exp_092 (removing discarded per-layer LR multipliers from exp_100).
112	2026-05-01T10:15:51Z	tok	092	109	tok	"Add learnable logit_bias [vocab_size=8192] zero-init vector, added inside the softcap before tanh, to give the model a dedicated unigram-prior channel disentangled from the tied embedding's semantic role (per ""A Natural Bias for Language Generation Models"", ACL 2023)."	-0.001	size_blocked	1.077888		16006715	600.155000	576.800000	1487.000000	apga-tok-0106		logit_bias has numel=8192 <= 65536 so it passes through as float16 (16KB uncompressed, ~4-8KB brotli-compressed). Added to scalar_params (scalar_lr=0.02, adam_wd=0.02) so it gets full LR scheduling. Zero-init preserves step-0 identical to baseline. During TTT, it's in ttt_params (all parameters) and gets adapted per-chunk. Mechanism: tied embedding must simultaneously encode semantic similarity (for attention) and unigram frequency (for output). logit_bias separates these, letting the embedding focus on semantic content while logit_bias learns the per-token unigram prior. The ACL 2023 paper shows this improves learning efficiency and final performance by disentangling strong frequency effects.
113	2026-05-01T10:21:57Z	reg	092	109	reg	Raise V/O WD to match MLP (muon_wd_vo 0.110→0.115) and restore Q/K WD to attn baseline (muon_wd_qk 0.075→0.095): V/O matrices perform content extraction like MLP and should share MLP-level regularization, while Q/K routing matrices keep baseline WD.	-0.001	discard	1.076799	+0.002047	15988912	600.063000	578.900000	1492.000000	apga-reg-0107		4-way WD split (from exp_105 structure): Q/K=0.095 (routing, baseline attn WD), V/O=0.115 (content, matches MLP), MLP=0.115. exp_105 tried Q/K=0.075/V/O=0.110 and discarded. This variant restores Q/K to baseline (exp_105 showed lower Q/K WD hurts) and raises V/O to MLP level (clean functional partition: routing vs content matrices).
114	2026-05-01T10:23:32Z	ttt	092	109	ttt	Replace Nesterov-SGD TTT inner optimizer with Muon-style updates: NS5-orthogonalized gradient (using existing zeropower_via_newtonschulz5 in bfloat16 to reuse compiled graph) + Nesterov momentum buffer carried across chunks; LR scaled by 0.25× to match SGD update magnitude. Motivated by LaCT (arxiv 2505.23884) showing Muon consistently outperforms SGD momentum for chunk-wise TTT.	-0.001	eval_budget_overrun	1.094988			600.052000	603.600000	1516.000000	apga-ttt-0107		NS5 on GPU for 512×512 matrices takes ~0.4μs each — negligible overhead. bfloat16 input to NS5 reuses the compiled graph from Muon training path. 0.25× LR scaling chosen so Muon update magnitude ≈ SGD update magnitude (NS5 normalizes gradient to unit spectral norm, so raw effective step is ~4× larger than SGD at same lr). Momentum buffers initialized as float32 for precision; convert to bf16 just before NS5. Carries momentum across chunk boundaries (sequential learning). Skips NS5 for 1D params (norms, gates) and tiny 2D params (q_gain [8,2]) — uses L2-normalized gradient there instead.
115	2026-05-01T10:24:13Z	curr	109	109	curr	Three-phase batch schedule (quarter→half→full): add phase-0 with quarter-batch (196k tokens, 12 seqs/GPU) for the first 10% of training (0–60s), then phase-1 half-batch (28%) and full-batch (28–100%) as before; pre-compile the quarter-batch graph during warmup so no mid-training recompile overhead.	-0.0008	crash						960.000000	apga-curr-0110		CBS paper shows critical batch size starts near zero and grows rapidly early in training. Exp_109's 2-phase (half→full at 28%) yielded +0.0016 by concentrating more optimizer steps in the first 28% of training. Adding a quarter-batch phase-0 (0–10%) gives ~4x more optimizer steps vs full batch in the very first 60s when CBS is smallest. The additional warmup compilation pass is free from the 600s training budget since t0 starts after warmup. batch_phase0_tokens=196608=786432/4, batch_phase0_frac=0.10. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1170 in eval_val)
116	2026-05-01T10:26:58Z	meta	092	109	meta	Lower embed_wd 0.085→0.05 on current best 092: exp_083 showed -0.000150 improvement over its parent (064) with this exact change but lost a sibling race to 082 by +0.000009 (pure noise); current best 092 inherits 082's embed_wd=0.085, so combining is genuinely untested. Mechanism (per arxiv 2603.26663) — tied tok_emb/lm_head behaves as output projection because output gradients dominate early; in our 600s undertrained regime WD=0.085 over-regularizes a still-converging output map. Independent of 082/092's TTT-side improvements.	-0.00015	discard	1.076336	+0.001584	15995726	600.126000	569.400000	1483.000000	apga-meta-0110		Untouched on current best lineage. exp_083 (parent=064) val_bpb=1.076547 vs 064's 1.076697 → consistent direction. Power Lines (2505.13738) + Weight Tying Biases (2603.26663) both predict lower WD optimum for tied embed in undertrained regime.
117	2026-05-01T10:27:22Z	arch	092	109	arch	Depth-recurrence-aware q_gain: promote per-head bifurcated q_gain from [H,2] to [num_iters,H,2] so each of the 3 calls per loop layer (3,4,5) gets its own RoPE/NoPE channel scale, threaded as a Python int kwarg through forward (zero compute, ~352 fp32 params, step-0 numerically identical to current).	-0.0003	eval_budget_overrun	1.079552			600.031000	603.500000	1559.000000	apga-arch-0109		Extends exp_030's bifurcation win (Δ=-0.000736) along the depth-recurrence axis. Loop layers 3-5 currently share one q_gain across iterations; this lets iter 0/1/2 differentiate (early=mixing, late=refinement). Uniform shape across all blocks for state-dict simplicity; non-loop blocks always use slot 0. iter_idx is Python int → torch.compile inlines as constant per call site (forward_logits for-loop is statically unrolled). q_gain matched by CONTROL_TENSOR_NAME_PATTERNS so fp32-restore still routes correctly with new ndim=3 shape; never quantized (not CastedLinear). Risk: extra slot-1/slot-2 only see gradient when looping_active=True (post enable_looping_at fraction); too few steps may leave them near init.
118	2026-05-01T10:27:32Z	loss	092	109	loss	Reverse-position gentle CE weighting (1.1→0.9 linspace, mean=1.0): early sequence positions get 10% more gradient weight and late positions 10% less — the opposite direction from exp_057 (which tried 0.75→1.25) — to emphasise context-independent document-structure signal at sequence starts.	-0.0005	discard	1.077888	+0.003136	15989734	600.077000	581.000000	1498.000000	apga-loss-0110		Exp_057 tried up-weighting late positions (0.75→1.25) and hurt by +0.0015. The opposite direction (1.1→0.9, gentler at ±10%) has not been tried. Rationale: early-position predictions are harder (less context) but encode fundamental document-level statistics; giving them slightly more gradient may improve generalisation across all positions. All other loss modifications have failed; this is the one structural direction that remains unexplored.
119	2026-05-01T10:29:21Z	quant	092	109	quant	Post-GPTQ Hessian-weighted optimal scale refinement: after SDClip GPTQ returns (Q, s_heuristic), recompute per-row scale as s_opt[r] = sum_j(H_jj * Q[r,j] * W[r,j]) / sum_j(H_jj * Q[r,j]^2), minimizing the Hessian-weighted reconstruction error for the given Q values. Zero artifact size impact since Q shape and s dtype/shape are unchanged.	-0.0002	discard	1.078361	+0.003609	15987887	600.058000	569.700000	1486.000000	apga-quan-0110		The GPTQ heuristic scale (clip_sigmas * row_std / clip_range) is set before error propagation and doesn't adapt to the final quantized Q values. The closed-form H-weighted optimal scale minimizes the actual reconstruction error for each row given the final Q. H is cloned inside gptq_quantize_weight so hessians[name] is intact for refinement. No size impact - same Q int8 tensor, same s float16 tensor shape.
120	2026-05-01T10:41:18Z	curr	109	109	curr	Three-phase batch schedule (quarter→half→full) v2: phase-0 quarter-batch (196k tokens) for first 10% of training, phase-1 half-batch (393k) for 10–28%, phase-2 full-batch (786k) from 28%; quarter-batch graph compiles naturally at step 0 (all 8 GPUs simultaneously, no NCCL risk) removing the 4th warmup pass that caused v1 crash.	-0.0007	crash						643.000000	apga-curr-0120		v1 (exp_115) crashed at eval_val line 1170 with total_s=960s, indicating the extra warmup compilation pass (~60s overhead) was destabilizing eval. Fix: remove phase0 warmup pass entirely; instead the quarter-batch shape compiles at training step 0 when all 8 DDP ranks arrive simultaneously (safe). Half-batch and full-batch shapes are still pre-compiled in warmup as before. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1170 in eval_val)
121	2026-05-01T10:47:36Z	tok	092	109	tok	Learnable logit_bias with 512 frequency buckets (vocab_size//16, zero-init), expanded via repeat_interleave(16) and added inside the softcap — gives a coarse unigram-prior channel disentangled from the tied embedding, while fitting within the artifact budget (~875 compressed bytes vs 14KB for the full-vocab version).	-0.0005	discard	1.077580	+0.002828	15992066	600.404000	580.100000	1508.000000	apga-tok-0113		exp_112 (same idea, full vocab_size=8192) was size_blocked by 6,715 bytes — the 16KB float16 passthrough compressed to ~14KB. Reducing to 512 buckets (16 tokens/bucket, consecutive token IDs) shrinks the float16 passthrough to 1024 bytes (~875 bytes compressed), saving ~13KB and leaving ~6KB headroom. Bucket resolution is coarse but consecutive BPE token IDs have rough frequency correlation (lower IDs tend to be more common). The 512-level frequency prior still disentangles high-frequency from low-frequency token groups, allowing the tied embedding to focus on semantic similarity.
122	2026-05-01T10:49:50Z	opt	109	109	opt	Raise AdamW β₂ from 0.95→0.99 at warmdown start for tok_emb and scalar optimizer groups: stable second-moment estimates let the LR schedule—not gradient magnitude fluctuations—control step size during warmdown (arxiv 2508.01483: consistent improvements with higher β₂ during WSD cooldown).	-0.001	discard	1.074945	+0.000193	15989124	600.148000	576.400000	1519.000000	apga-opt-0115		Abrupt switch: when elapsed_frac >= 1-warmdown_frac (i.e. t>=168s), set beta2=0.99 for optimizer_tok and optimizer_scalar. Muon unchanged (first-moment-only, no beta2). Only activates once per training run via the _g['betas'][1] != h.beta2_warmdown guard. beta2_warmdown=0.99 vs base beta2=0.95.
123	2026-05-01T10:51:53Z	ttt	092	109	ttt	Fix eval_budget_overrun from exp_114 by replacing compiled zeropower_via_newtonschulz5 with non-compiled inline _ttt_ns5 (3 steps, eager) in the TTT Muon update, eliminating torch.compile recompilation overhead (~8-10s) that caused the 3.6s budget overrun.	-0.001	eval_budget_overrun	1.095095			600.028000	603.000000	1514.000000	apga-ttt-0116		exp_114 eval_budget_overrun at 603.6s (only 3.6s over). Root cause: @torch.compile on zeropower_via_newtonschulz5 triggered recompilation when called from TTT path (different call site from training Muon). Raw NS5 computation for all matrices across all TTT steps is ~2-4s total (negligible on GPU). Non-compiled eager version avoids all recompilation overhead; 3 steps instead of 5 is a further safety margin. Core hypothesis unchanged: Muon-style orthogonalized gradient updates (per LaCT arxiv 2505.23884) should outperform Nesterov SGD for chunk-wise TTT.
124	2026-05-01T10:56:06Z	reg	109	109	reg	Give skip_weights and skip_gates their own AdamW param group with weight_decay=0.0 (freed from adam_wd=0.02): WD was decaying these critical skip-connection parameters by ~80% over training (scalar_lr×adam_wd per step over ~4000 steps ≈ e^-1.6 factor), forcing the optimizer to constantly fight WD just to maintain useful skip magnitudes.	-0.001	discard	1.077178	+0.002426	15992913	600.033000	567.500000	1481.000000	apga-reg-0120		exp_067 appeared to try WD=0 for skip params but actually kept skip_weight in the adam_wd=0.02 group (the WD=0 group was for 'pure norm/bias params' which don't exist in this model - RMSNorm has no learnable params). This is genuinely the first experiment giving skip_weights/skip_gates WD=0. skip_weights initialized at ones(num_skip_weights, dim), WD=0.02 was pulling them toward zero, gradient had to compensate. Without WD tension the skip connections should converge faster to their optimal magnitudes.
125	2026-05-01T10:57:44Z	meta	109	109	meta	Lower muon_momentum_warmup_start 0.92 to 0.85 (canonical Modded-NanoGPT value): untouched in 116 trials despite peak and fraction being tuned; lower start means first ~10% of training has Muon updates 50% closer to on-policy gradient (1-0.85=0.15 vs 1-0.92=0.08), giving better basin selection in the highly-plastic 600s undertrained regime, then ramps to preserved peak 0.99 over the same 0.33 fraction.	-0.0005	discard	1.078438	+0.003686	15995455	600.130000	573.800000	1482.000000	apga-meta-0120		Untouched axis verified via tree.tsv grep across 116 trials. Peak (muon_momentum=0.99) tested via exp_044 lowering=discard, so peak stays. Ramp fraction tested via exp_064 keep (0.45) but reverted at exp_082; exp_093 retried=discard, so fraction stays at 0.33. Start value is the only un-swept knob. Modded-NanoGPT canonical (Keller Jordan, Muon-LLM arxiv 2502.16982) uses start=0.85 with peak=0.95; we keep our high peak but adopt canonical start. Mechanism: momentum=0.85 gives ~6.7-step effective averaging at start vs ~12.5 at 0.92, closer to single-step on-policy gradient when loss landscape is most plastic. Single-line change.
126	2026-05-01T10:58:02Z	curr	109	109	curr	Extend half-batch phase from 28% to 38% of training: keep 2-phase schedule (half→full) but with transition at 38% instead of 28%, giving 10% more of training (60s) with more optimizer steps while LR is still at 88% of peak.	-0.0004	crash						574.000000	apga-curr-0121		CBS theory (arxiv 2505.23971) and Fast Catch-Up Late Switching (2602.14208) suggest optimal batch size grows monotonically through training. Exp_109 switches at frac=0.28 (warmdown start). At frac=0.38, LR is still 88% of peak, so half-batch (more optimizer steps at near-peak LR) is still beneficial. Removed quarter-batch phase (batch_phase0_frac=0.0) to avoid 3-shape compiled graph issues that caused crashes in exp_115/120. Phase-0 logic is present but dormant. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1170 in eval_val)
127	2026-05-01T10:58:03Z	loss	109	109	loss	Add PaLM-style z-loss (1e-4 * mean(logsumexp(logits)^2)) to the CE loss: penalizes the log-partition function magnitude, keeping logit scale well-conditioned and reducing the effective weight singular-value range needed — improving GPTQ int6 quantization fidelity.	-0.002	discard	1.077136	+0.002384	15980802	600.104000	571.600000	1524.000000	apga-loss-0120		z-loss from PaLM (Chowdhery et al. 2022). With logit_softcap=30, logsumexp is bounded ~[0,39]; z_loss adds at most ~0.15 nats early in training, settling to ~0.01 nats in steady state. The gradient pushes weight matrices toward lower spectral norm, which is exactly what GPTQ benefits from (less quantization error when weights don't need large singular values to produce confident logits). Rebased from exp_109; no position weighting residue.
128	2026-05-01T11:01:37Z	arch	109	109	arch	Switch MLP activation from LeakyReLU(slope=0.5).square() to ReLU.square() (PrimerEZ / Haziza 2025 srelu): zero the negative tail entirely instead of leaking 0.25·z², inducing activation sparsity that may regularize the undertrained MLP. One-character edit (negative_slope 0.5→0.0 equivalent); identical shapes / dtypes / compile-graph topology / param count, so eval budget is unaffected.	-0.001	eval_budget_overrun	1.081711			600.119000	603.200000	1554.000000	apga-arch-0120		Genuinely untried in our tree — no arch trial has touched the activation. Loss case (Δ ≥ 0) is informative because it confirms the LeakyReLU(0.5) slope was deliberately tuned for grad-flow in our undertrained regime; win case validates that PrimerEZ's sparsity claim transfers to small-LM scale. Lowest-risk arch edit available given saturation + recent eval_budget_overrun pattern from any param/graph change (exp_106 Peri-LN, exp_117 q_gain[num_iters,H,2], exp_088 SWA all overran from compile-side cost). Sources: arxiv 2109.08668 (Primer), Haziza/FAIR 2025 srelu sparsity post.
129	2026-05-01T11:05:24Z	eval	109	109	eval	Tighten TTT gradient clip from 1.0 to 0.5: motivated by the LaCT paper (arXiv:2505.23884) finding that sequential gradient accumulation in TTT causes magnitude explosion; halving the clip norm reduces per-step parameter drift, preventing overfitting to each chunk while matching the tighter 0.3 clip used during training.	-0.0002	eval_budget_overrun	1.094911			600.115000	603.400000	1517.000000	apga-eval-0120		Training clip is 0.3, TTT was 1.0 (3.3x looser). Nesterov momentum=0.9 carries velocity across 500+ chunks. Tighter clip reduces accumulation. Novel to tree (no prior TTT grad clip experiment). LaCT paper 2025 specifically identifies gradient explosion as the core TTT stability problem.
130	2026-05-01T11:06:15Z	quant	109	109	quant	Loss-weighted GPTQ Hessian calibration: two-pass approach computes per-batch CE loss then re-accumulates Hessian with each batch weighted by its normalized loss, biasing GPTQ error compensation toward sequences where the model is most uncertain (highest BPB contribution).	-0.001	keep	1.074702	-0.000050	15990545	600.015000	509.900000	1407.000000	apga-quan-0121	snapshots/130_quant	Two-pass: pass-1 runs n_calibration_batches forward passes to get per-batch CE loss (no hooks), pass-2 re-forwards stored batches with Hessian accumulation multiplied by alpha=norm_loss_weight (hooks use addmm_ with alpha=batch_weight[0] mutable container). Weights normalized to sum to n_calibration_batches so the final /n_calibration_batches normalization stays compatible. Zero model size impact. ~2x forward-pass cost for Hessian collection (additional ~5-10s, within eval budget).
131	2026-05-01T11:18:35Z	tok	109	130	tok	Add learnable per-feature input embedding scale [model_dim=512], ones-init, applied after functional RMSNorm on token embeddings; decouples per-dimension input sensitivity from the tied output projection and lets the model emphasize useful embedding directions without adding vocab-sized params.	-0.0005	discard	1.075106	+0.000404	15990196	600.077000	567.600000	1511.000000	apga-tok-0124		Current functional F.rms_norm(x,(x.size(-1),)) has no learnable weights. Adding embed_scale=[512] initialized to ones gives the model per-feature amplification/suppression at the input stage. With tied embeddings (same matrix for input+output), input and output use the embedding vectors in different roles; a scale separates these. embed_scale is added to scalar_params group (AdamW scalar_lr=0.02, adam_wd=0.02). Cost: ~2KB float32, compresses to ~100 bytes (all-ones). Previous tok experiments: bigram injection (exp_102, discard) and logit_bias/buckets (exp_112/121, discard/size_blocked). This is a different structural change targeting input normalization.
132	2026-05-01T11:20:35Z	opt	109	130	opt	Delay LR warmdown start from 28% to 35% (warmdown_frac 0.72→0.65): with exp_109's batch curriculum, batch switches from half→full at exactly t=28%=warmdown start, so the model never sees full-batch training at peak LR; separating the transitions by 7% (~42s) lets the optimizer exploit stable full-batch gradients before entering convergence mode.	-0.002	discard	1.075453	+0.000751	15982969	600.042000	576.800000	1519.000000	apga-opt-0124		warmdown_frac 0.72→0.65. Area-under-LR-curve increases from 0.648 to 0.682 (+5%). The batch switch (batch_phase1_frac=0.28) and warmdown start (1-warmdown_frac) currently coincide at t=28%; the fast-catch-up effect (arxiv 2602.14208) suggests the model needs peak-LR time with the larger batch to adapt before LR decay begins. min_lr floor phase length stays nearly the same (~9.75% vs 10.8%).
133	2026-05-01T11:22:41Z	ttt	109	130	ttt	Restore exp_092's validated TTT improvements onto exp_109: add nesterov=True to TTT SGD and recurrence-block gradient equalization (rescale blocks 3-5 grad by 1/(num_loops+1)=1/3 after backward), which were lost when the curr specialist built exp_109 from exp_092's snapshot without carrying forward these TTT gains.	-0.00014	discard	1.075218	+0.000516	15989164	600.019000	574.000000	1520.000000	apga-ttt-0125		exp_082→exp_092 (on similar baseline without batch scheduling) gained Δ=-0.000141 from exactly these two changes. exp_109 uses plain SGD(momentum=0.9) with no gradient equalization. Adding nesterov=True corrects the lookahead step; equalization fixes the 3× gradient accumulation bias in loop blocks 3-5 (num_loops=2 → scale=1/3). No change to model arch or size — pure TTT improvement. These are the same code patterns from the ttt workdir's exp_092 keepfile.
134	2026-05-01T11:25:44Z	curr	109	130	curr	Extend half-batch phase from 28% to 34% of training: transition stays below enable_looping_at=0.35 so looping always activates with the pre-compiled full-batch shape, avoiding the uncompiled [half-batch+looping] shape that caused exp_126's crash.	-0.0003	discard	1.074871	+0.000169	15986432	600.121000	566.700000	1507.000000	apga-curr-0128		Root bug in exp_115/120/126: batch_phase1_frac > enable_looping_at (0.35) caused half-batch+looping to be used at frac=0.35 — an uncompiled shape not pre-warmed in warmup. Fix: batch_phase1_frac=0.34 < 0.35, so looping activates only after full-batch is active (pre-compiled). Extends the half-batch optimizer-step advantage by 6% of training (~36 more seconds of 2x update density). LR at frac=0.34 is still 91% of peak.
135	2026-05-01T11:28:29Z	meta	109	130	meta	Lower adam_eps 1e-8→1e-10: untouched in 127 trials. With tied tok_emb (vocab=8192), per-row gradients for moderately-rare tokens are ~1e-5 to 1e-4, so v~1e-10 to 1e-8 is comparable to eps=1e-8 — the eps floor suppresses Adam's adaptive normalization on long-tail vocab rows. Lowering to 1e-10 lets sqrt(v) dominate even for rows with grad above ~1e-6, restoring per-row effective LR for the rare-token rows that disproportionately impact BPB.	-0.0005	discard	1.078411	+0.003709	15991669	600.023000	593.500000	1505.000000	apga-meta-0129		"Per Zack Nado's ""ε, A Nuisance No More"": smaller eps preserves useful low-curvature directions; ""exponential decay schedule from initial values to near-zero is recommended"". Affects both AdamW groups (optimizer_tok and optimizer_scalar share h.adam_eps). Scalar group impact is minimal (grads O(1), v dominates eps already). The mechanism is concentrated on tok_emb rare-token rows. Conservative magnitude (4 orders down from 1e-8 to 1e-10, not 1e-15) to avoid numerical instability while clearing the eps-bottleneck regime for moderately rare tokens."
136	2026-05-01T11:34:28Z	reg	109	130	reg	Token-level data augmentation: randomly replace 1% of input tokens with uniform-random vocab tokens during training, forcing the model to use broader context rather than relying on immediate-predecessor copying, potentially improving robustness to small perturbations analogous to GPTQ quantization noise.	-0.001	discard	1.080165	+0.005463	15999193	600.151000	569.400000	1483.000000	apga-reg-0131		Novel in this run: stochastic depth (exp_036, +0.009), MLP dropout (exp_095, +0.005), label smoothing (exp_056, +0.045) all hurt. WD tweaks exhausted. Token masking is applied only to x (input), not y (target), so the supervision signal is unaffected. Disabled at eval/TTT/quantization (those code paths don't go through step_fn). Rate=0.01 means ~20 tokens corrupted per 2048-token sequence.
137	2026-05-01T11:35:24Z	arch	109	130	arch	Disable XSA on parallel-residual decoder layers (7-10): XSA's self-V-projection subtraction is an inductive bias against degenerate attention-output redundancy in the *sequential* pre-norm residual stream; in the GPT-J-style parallel-residual topology (layers 7-10) attn and MLP both write into x_in independently rather than chained, so XSA's residual-stream rationale is absent. Compute-negative (saves 4 normalize+reduction passes/forward → buys eval-budget headroom against the 600s cap that the prior 5 arch trials kept overrunning); step-0 bit-identical because proj._zero_init=True forces attn_out=0.	-0.0010	discard	1.075722	+0.001020	15986100	600.060000	553.400000	1493.000000	apga-arch-0131		Single-loop-bound edit in GPT.__init__ XSA enablement: range cap from h.num_layers to h.parallel_residual_start (=7). Pure config change; no graph-topology mutation, no new params, no kernel swap. compute-NEGATIVE (4 fewer XSA calls per fwd). Specifically targets the eval_budget_overrun pattern (exp_106/097/088/117/128 all overran). XSA stays on layers 0..6 (encoder + 3-layer recurrence), where the looped traversal (3× per forward of layers 3-5) is exactly where the XSA self-subtraction inductive bias is most useful (prevents redundant self-correction across loop iterations). Layers 7-10 (parallel-residual) free to use full self-attention.
138	2026-05-01T11:39:06Z	eval	109	130	eval	Reset SGD momentum buffer between TTT chunks: FineWeb validation spans diverse topics across consecutive 32K-token chunks, so stale inter-chunk velocity from chunk k misguides the first few gradient steps of chunk k+1; zeroing the buffer before each chunk preserves within-chunk momentum accumulation while eliminating cross-chunk contamination.	-0.001	discard	1.075567	+0.000865	15986754	600.010000	575.800000	1525.000000	apga-eval-0131		Zero-cost change (just zeros momentum_buffer tensors). The SGD optimizer is constructed once and Nesterov momentum accumulates across all ~500 chunks; with ttt_epochs=2 and ~4 sequences/rank, each chunk runs ~8 gradient steps, so at the end of a chunk the velocity magnitude ≈ 1/(1-0.9)=10 steps of accumulated gradient. This stale velocity from potentially unrelated content bleeds into chunk k+1 early steps. Resetting removes inter-chunk interference without affecting eval wall time.
139	2026-05-01T11:41:21Z	loss	109	130	loss	BPE-rank frequency-stratified loss weighting: up-weight rare tokens (higher vocab IDs) by up to 15% using normalized BPE rank as a frequency proxy (weight = 1 + 0.15 * rank, mean=1), compensating for their systematic underrepresentation in training batches vs their equal per-occurrence contribution to BPB.	-0.001	discard	1.075567	+0.000865	15988512	600.038000	598.200000	1552.000000	apga-loss-0131		BPE vocab sorts tokens by merge frequency: low IDs = common, high IDs = rare. Rare tokens appear less per batch but contribute equally to BPB. Gentle up-weighting (α=0.15, max ratio 1.15) keeps the modification mild enough to not hurt common-token learning while giving rare tokens slightly more gradient signal. Contrast with exp_040 (byte-weighted TTT, discard) which was eval-only; this is a training-time modification using token-ID rank rather than actual byte counts.
140	2026-05-01T11:42:02Z	quant	130	130	quant	Combined frequency+loss Hessian weighting: extend exp_130's loss-weighted calibration by also scaling activations for the top-100 most-frequent tokens by sqrt(2), so the Hessian simultaneously emphasizes high-uncertainty batches (loss weight) and frequent tokens (freq weight), two complementary orthogonal signals for GPTQ error compensation.	-0.001	discard	1.074992	+0.000290	15989204	600.056000	571.900000	1516.000000	apga-quan-0131		Exp_002 showed freq-only weighting gave -1.8 mBPB on baseline but +0.54 mBPB regression on later lineage (exp_081). Exp_130 showed loss-only weighting gave -0.05 mBPB. The combination applies batch-level loss weight AND token-level freq^2 weight in H=sum(w_batch * (x*fw)^T(x*fw)). The top-100 frequent token activations get 2x Hessian contribution (sqrt(2)^2). This is novel — neither tried on current best lineage. Size risk is low since it only changes calibration weighting, not scale distributions.
