exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	val_bpb	delta_vs_best	artifact_bytes	train_s	eval_s	total_s	job_name	snapshot_path	notes
066	2026-05-03T10:00:29Z	generalist	056	056	generalist	Recover eval budget headroom with three changes on exp_056: (1) cache quant_state between two deserialize() calls (saves ~4s brotli decomp+torch.load), (2) reduce GPTQ calibration 64→48 batches (saves ~4s, Hessian still 6× oversampled for 2048-col matrices), (3) enable_looping_at 0.35→0.25 for quality.	-0.0001	eval_budget_overrun	1.096920			600.033000	605.600000	1590.000000	apg1-gene-0066		Environment is running ~9s slow vs baseline eval budget. Changes (1)+(2) together save ~8s. Change (3) is the quality hypothesis. Combined expected: eval fits within 600s; net quality ~neutral (slight quantization regression from fewer GPTQ batches offset by earlier looping activation).
067	2026-05-03T10:55:35Z	generalist	056	056	generalist	Full-training per-row STE int6 QAT in CastedLinear (clip_sigma=12.85, clip_range=31, always-on from step 0) regularizes weights toward the GPTQ quantization grid throughout training, reducing post-GPTQ performance degradation; eval restructure skips diagnostic first deserialize+eval_val when TTT enabled to recover ~12-20s of eval budget.	-0.005	eval_budget_overrun	1.108562			600.083000	604.800000	1752.000000	apg1-gene-0067		QAT mechanism: CastedLinear.forward when _qat_active=True simulates the GPTQ int6 SDClip quantization-dequantization loop (per-row scale s = sigma*std/clip_range, STE rounding to [-31,31]) so gradient flows normally but forward activations use quantized-like weights. Training with STE pulls float weights toward integer representable values, reducing the ~0.019-nat quantization gap at GPTQ time. QAT disabled (_qat_active=False) before eval deserialize so GPTQ-loaded eval models run without re-quantization. Eval restructure: when TTT+sliding_window both enabled, skip the intermediate 'quantized' (non-TTT) pass that was redundant (harness primary metric = quantized_ttt); saves one full deserialize+torch.compile+eval_val cycle (~12-20s).
068	2026-05-03T11:27:57Z	generalist	056	056	generalist	Revert QAT (hurt training quality in exp_067), keep eval budget fix (skip diagnostic 'quantized' non-TTT eval when TTT enabled, saving ~30s), and increase muon_backend_steps 5→7 for tighter Newton-Schulz polar factor convergence in Muon.	-0.001	eval_budget_overrun	1.086259			600.143000	604.000000	1641.000000	apg1-gene-0068		Exp_067 showed QAT (STE int6 in CastedLinear) degraded training: partial bpb was 1.108 vs 1.078 baseline, attributed to STE noise corrupting Muon gradient signal. Reverting CastedLinear to plain cast. Eval budget fix retained: when TTT+sliding_window both enabled, skip the first deserialize+torch.compile+eval_val cycle (diagnostic 'quantized' pass is redundant when harness primary metric is quantized_ttt), saving ~30s. Quality change: muon_backend_steps 5->7 adds 2 NS iterations for tighter polar factor; overhead ~3s/600s training. This combination should keep eval under 600s even on a 9s-slow environment.
069	2026-05-03T11:59:21Z	generalist	056	056	generalist	Skip ALL diagnostic eval passes (pre-quant dynamo-reset+compile ~35s + intermediate quantized deserialize+eval ~15s) in the TTT path to save ~50s on a environment running ~39s slow; also muon_backend_steps 5→7 for better Newton-Schulz convergence.	-0.001	discard	1.078814	+0.000953	15988177	600.006000	516.900000	1425.000000	apg1-gene-0069		Exp_067 and 068 both hit 604s (4s over budget), consistent with environment running ~39s slower than when exp_056 ran. My prior eval restructuring only saved ~10-15s. This version restructures the TTT path to skip: (1) torch._dynamo.reset()+pre-quant eval (recompile+eval, ~35s saved) and (2) the intermediate deserialize+quantized eval (~15s saved). The non-TTT else branch is unchanged for diagnostic completeness. Total TTT path savings: ~50s. On a 39s-slow environment: 575+39-50=564s. Also keeps muon_backend_steps=7 from exp_068 for tighter NS convergence.
070	2026-05-03T12:46:27Z	generalist	056	056	generalist	Muon WD split (attn/other=0.095, MLP=0.115 matching seed-stack description) + fix dynamo reset order to before GPTQ serialize (clean eager-mode Hessian calibration, recovers exp_069 regression).	-0.001	eval_budget_overrun				600.057000	604.000000	1621.000000	apg1-gene-0070		Two changes: (1) classify matrix_params into attn vs mlp groups, mlp group uses muon_wd_mlp=0.115 vs attn/other at muon_wd=0.095 — the seed-stack description listed this split but the code used uniform 0.095; (2) in the TTT eval path move torch._dynamo.reset()+empty_cache before serialize() so GPTQ calibration runs in clean eager mode (matching exp_056 order), then del base_model after serialize. Eval still saves ~50s vs exp_056 by skipping the diagnostic pre-quant eval and intermediate quantized eval, so timing should be ~537s on the 39s-slow environment.
071	2026-05-03T13:26:48Z	generalist	056	056	generalist	Muon WD split (attn=0.095, MLP=0.115) + dynamo reset before GPTQ + reduce calibration batches 64→32 to save ~8s eval time and stay within budget on the slow environment.	-0.001	eval_budget_overrun				600.028000	604.800000	1626.000000	apg1-gene-0071		Three changes: (1) Muon WD split — attn/other matrices at muon_wd=0.095, MLP matrices at muon_wd_mlp=0.115 (seed-stack intended config); (2) dynamo reset BEFORE serialize so GPTQ calibration runs in clean eager mode; (3) reduce GPTQ calibration_batches 64→32 saving ~8s eval time. Combined with the existing 50s eval savings (skip diagnostic evals), total savings ~58s from exp_056's ~590s = ~532s target. With ~39s environment overhead + ~25s variance → ~596s, within 600s. 32 batches × 786K tokens = ~25M calibration tokens, still 4× oversampled for 512-dim Hessians.
072	2026-05-03T14:03:33Z	generalist	056	056	generalist	Compile TTT adaptation forward (base_model→compiled_ttt_model) to speed up the eager adaptation loop, saving ~40-70s eval time net of second compile overhead; also Muon WD split (attn=0.095, MLP=0.115).	-0.001	discard	1.078124	+0.000263	15992723	600.133000	538.800000	1544.000000	apg1-gene-0072		Scoring already uses compiled_logits, but adaptation calls base_model(x,y) in eager mode. Adding compiled_ttt_model = torch.compile(base_model, dynamic=False, fullgraph=True) and using it for adaptation should speed up the forward+backward by 15-30%, which (if adaptation is ~85% of per-chunk TTT time) nets ~40-70s savings after ~30s extra compile overhead. Combined with existing eval budget fixes (50s savings from skipping diagnostic evals, dynamo reset before GPTQ, 32 calibration batches), total target ~530-540s eval. Also includes Muon WD split for training quality.
073	2026-05-03T14:40:09Z	generalist	072	056	generalist	muon_backend_steps 5→7 for tighter Newton-Schulz polar factor convergence in Muon, on top of exp_072's working eval stack (compiled TTT, Muon WD split, eval timing fixes).	-0.001	eval_budget_overrun				600.136000	605.800000	1691.000000	apg1-gene-0073		exp_068 tried this exact change but hit eval_budget_overrun (only 30s savings); exp_072 now has 60s eval headroom from compiled TTT adaptation. muon_backend_steps 5→7 adds 2 more NS iterations per Muon step, giving a better polar factor approximation for the orthogonal gradient update. This improves effective gradient direction with negligible compute cost (NS iterations are fast relative to model forward/backward). Expected delta: -0.001 BPB.
074	2026-05-03T15:26:24Z	generalist	056	056	generalist	Replace fixed Newton-Schulz coefficients (3.4445, -4.775, 2.0315) with per-iteration Polar Express minimax-optimized tuples (Epperly et al. arXiv:2505.16932, 2025): 5 optimized steps then asymptotic (1.875,-1.25,0.375) for steps 6-7, giving higher-quality polar factor orthogonalization per Muon step and thus better gradient updates throughout training.	-0.001	discard	1.078544	+0.000683	15990437	600.022000	485.600000	1494.000000	apg1-gene-0074		Training-only change; no eval overhead. PE converges ~2x faster than standard NS to any given orthogonality error (per the paper), so 7 PE steps should produce more accurate polar factors than 7 standard-NS steps. PR #1792 applied this technique (among others) and achieved val_bpb=1.0701 (+0.0019 over their baseline). Our workdir also carries compiled TTT, Muon WD split, skip diagnostics, gptq_calibration_batches=32, ttt_epochs=3 accumulated from exp_073 lineage.
075	2026-05-03T16:00:01Z	generalist	056	056	generalist	Enable depth recurrence earlier (enable_looping_at 0.35→0.25) giving the looped 17-layer architecture 10% more training time (75% vs 65% of the 600s budget); also skip ~50s of diagnostic pre-quant+quantized evals before TTT to ensure eval fits within budget on the current slower environment.	-0.001	discard	1.078553	+0.000692	15992633	600.038000	524.100000	1437.000000	apg1-gene-0075		enable_looping_at was previously tried in exp_064/065 but always combined with insufficient eval-budget fixes (cache only saved ~4-7s). The streamlined eval path here saves ~50s by going directly to serialize+deserialize+TTT without the pre-quant and intermediate quantized evals. Muon backend_steps stays at 5 (orig), NS5 stays with fixed coefficients (orig). Only changes vs exp_056: (1) enable_looping_at 0.25 and (2) restructured eval path for TTT.
076	2026-05-03T16:30:40Z	generalist	056	056	generalist	Isolate Muon WD split: attn/other matrices use muon_wd=0.095, MLP matrices use muon_wd_mlp=0.115 (the seed-stack intended config) — testing in isolation vs exp_056, with streamlined eval path to ensure budget fit.	-0.0003	keep	1.077585	-0.000276	15993546	600.024000	514.000000	1405.000000	apg1-gene-0076	snapshots/076_generalist	Muon WD split was tried in exp_063 (eval_budget_overrun, no quality result) and exp_072 (combined with compiled TTT → discard +0.000263). Now testing in strict isolation: only changes vs exp_056 are (1) Muon WD split and (2) streamlined eval path. The WD split provides stronger regularization on wider MLP matrices (4×model_dim) which reduces their equilibrium magnitude and post-GPTQ quantization error.
077	2026-05-03T16:49:27Z	generalist	076	076	generalist	Paired Head Muon: apply Newton-Schulz orthogonalization independently to Q/K matrices split into head pairs ([128×512] blocks) rather than the full matrix, giving each head pair its own orthogonal update direction and 4× cheaper NS compute per QK param — from NanoGPT speedrun Record #80 (Apr 2026).	-0.002	crash						24.000000	apg1-gene-0077		classify_param adds 'qk' category for c_q/c_k; Optimizers splits QK into a dedicated Muon group with qk_head_dim=64; Muon.step applies per-pair NS via torch.cat of n_pairs blocks when qk_head_dim>0. V and proj stay on full-matrix NS. head_dim=64, Q→4 pairs, K(GQA)→2 pairs. No parameter change, no artifact size change. Row-normalize (MuonEq-R) still applied before paired NS for per-row magnitude independence. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1014 in gptq_mixed_quantize)
078	2026-05-03T17:14:44Z	generalist	076	076	generalist	Paired Head Muon: apply Newton-Schulz orthogonalization independently to Q/K matrices in head-pair blocks ([128×512] each) rather than the full matrix, giving each pair its own orthogonal update direction and 4× cheaper NS compute — NanoGPT speedrun Record #80 (Apr 2026). Also fixes collect_hessians to include 'qk' category.	-0.002	keep	1.077522	-0.000063	15990478	600.117000	515.900000	1420.000000	apg1-gene-0078	snapshots/078_generalist	Four changes: (1) classify_param adds 'qk' for c_q/c_k; (2) collect_hessians includes 'qk' in hook registration; (3) Muon.step applies per-pair NS when group has qk_head_dim>0; (4) Optimizers creates a dedicated QK Muon group with qk_head_dim=64. Q→4 pairs [128×512], K(GQA)→2 pairs [128×512]. V and proj stay on full-matrix NS. Each pair's NS is 16× cheaper than the full Q matrix, totalling 4× cheaper for Q. No parameter/artifact size change.
079	2026-05-03T17:55:05Z	generalist	078	078	generalist	Lower min_lr from 0.1→0.05: deeper final convergence in the cosine warmdown (which covers 72% of training from frac=0.28), forcing the optimizer to settle into a tighter basin at 5% of peak LR instead of 10%, yielding better GPTQ quantization fidelity and TTT initialization.	-0.001	discard	1.077942	+0.000420	15991018	600.140000	520.400000	1425.000000	apg1-gene-0079		min_lr=0.1→0.05 is the only change. This axis has not been tried in any of the 78 prior experiments. With warmdown_frac=0.72 the decay starts at 28% of training — plenty of time for the model to converge at 5% LR. At the final 100 steps (LR≈5% peak), Muon matrix updates are ~0.001 per step vs 0.002 at 10% LR; the tighter final basin reduces weight variance and potentially quantization error.
080	2026-05-03T18:44:33Z	generalist	078	078	generalist	Async CPU batch prefetch: move mmap data loading to a background thread (queue.Queue maxsize=3) so CPU batch-building overlaps with GPU computation — recovers ~3-5ms/step × ~3000 steps ≈ 10-15 extra training seconds → ~100-150 more gradient steps in the warmdown tail.	-0.001	keep	1.077488	-0.000034	15991527	600.034000	522.500000	1429.000000	apg1-gene-0080	snapshots/080_generalist	No model/architecture change. Worker thread owns all loader state (rng, start_inds) so no locking needed. Main thread only calls queue.get() + non_blocking GPU transfer. Inspired by PR#684 async mmap technique. The gain is modest but structural: every step that previously blocked on CPU mmap now gets that time back for GPU training.
081	2026-05-03T19:22:01Z	generalist	080	080	generalist	ResFormer value residual (arxiv 2410.17897): thread block[0]'s V projection of x0 to all attention layers as a learnable residual (sigmoid-gated, init≈0.047), providing a direct embedding→V shortcut that alleviates attention concentration with zero new weight matrices and 11 tiny scalar parameters.	-0.002	keep	1.076421	-0.001067	15998422	600.111000	536.200000	1451.000000	apg1-gene-0081	snapshots/081_generalist	ResFormer (Ye et al. ACL 2025, arxiv 2410.17897) shows value residual from the first layer added to all subsequent layers achieves equivalent validation loss with 16% fewer parameters. Implementation: compute v_res = blocks[0].attn.c_v(RMSNorm(x0)) once in forward_logits, pass to all blocks; each block's V is augmented by sigmoid(v_res_scale)*v_res where v_res_scale is initialized to -3.0 (sigmoid≈0.047, near-transparent at init). No new weight matrices added; reuses blocks[0].attn.c_v. The 11 per-block v_res_scale scalars go to scalar_params (AdamW lr=0.02). The v_res_scale is adapted during TTT (it's in ttt_params). Expected: improved information flow from embeddings through all attention layers → lower BPB.
082	2026-05-03T20:05:51Z	generalist	081	081	generalist	Focal loss (γ=2) during training: re-weight per-token CE by (1-pt)²/mean((1-pt)²) where pt=exp(-ce_token), computed via .detach() to avoid gradient through weights. Hard/uncertain tokens get up to ~80× more gradient than easy tokens. TTT adaptation uses standard CE (matching eval objective) via forward_logits + explicit CE. No new parameters; zero memory overhead beyond the detached per-token CE.	-0.0005	size_blocked	1.080592		16001198	600.099000	542.500000	1468.000000	apg1-gene-0082		Focal loss focuses gradient on uncertain (hard) tokens which have the most room for improvement in an undertrained 600s model. exp(-ce) trick computes pt without a full V-size log_softmax pass. TTT loop changed to use forward_logits + explicit CE so adaptation aligns with the standard CE evaluation metric. Note: z-loss (exp_009) failed badly but that was logit regularization; focal loss is gradient redistribution, a fundamentally different mechanism.
083	2026-05-03T20:34:52Z	generalist	081	081	generalist	Key residual from block[0] alongside value residual: thread k_res = blocks[0].c_k(attn_norm(x0)*scale) to all attention layers, adding sigmoid(k_res_scale)*k_res to each layer's K before rms_norm. Extends ResFormer to also provide a direct x0→K shortcut, biasing attention patterns toward the initial embedding's key features. 11 new scalar parameters (k_res_scale per block), same forward-pass cost as v_res.	-0.0004	discard	1.077505	+0.001084	15998751	600.116000	556.500000	1490.000000	apg1-gene-0083		v_res (exp_081, -0.001067) provides direct x0→V shortcut. k_res provides the complementary x0→K shortcut, influencing WHAT the model attends to rather than WHAT it extracts. Both are needed from block[0] because resid_mix[1] is zero-initialized so x0 does not initially reach either V or K through normal flow. k_res is added before rms_norm(k) so it shifts the key direction (rather than being absorbed by normalization as a pure scale).
084	2026-05-03T21:00:49Z	generalist	081	081	generalist	Muon+ (arxiv 2602.21545) post-NS column normalization: after Newton-Schulz orthogonalization, normalize each input-feature column to unit L2 norm before the shape-scale step, complementing the existing pre-NS row normalization (MuonEq-R). Muon+ shows 5-7% relative val-ppl gains by balancing per-input-feature update magnitudes.	-0.001	crash							apg1-gene-0084		Adds 2 lines: col_norms = g.float().norm(dim=0, keepdim=True).clamp_min(1e-07); g = g / col_norms.to(g.dtype). Applied unconditionally after all NS processing (both QK head-pair and regular cases), before the max(1,rows/cols)^0.5 scale. Pre-NS row normalization (MuonEq-R, line 823-825) retained. Muon+ paper tests on GPT-small to GPT-large with 5-7% relative ppl improvement; this adds the post-NS column step on top of our already-better MuonEq-R baseline.
085	2026-05-03T21:04:15Z	generalist	081	081	generalist	Muon+ (arxiv 2602.21545) post-NS column normalization: after Newton-Schulz orthogonalization, normalize each input-feature column to unit L2 norm before the shape-scale step, complementing the existing pre-NS row normalization (MuonEq-R). Muon+ shows 5-7% relative val-ppl gains by balancing per-input-feature update magnitudes.	-0.001	crash						34.000000	apg1-gene-0085		Retry of exp_084 which had an infrastructure crash (no train_s/eval_s/artifact_bytes — job never started). Same 2-line edit: col_norms = g.float().norm(dim=0, keepdim=True).clamp_min(1e-07); g = g / col_norms.to(g.dtype) — after NS, before scale. Pre-NS row normalization retained. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1148 in serialize)
086	2026-05-03T21:11:06Z	generalist	081	081	generalist	Reduce GPTQ Hessian damping from 0.01 to 0.005: lower damping reduces regularisation bias in the Hessian-based quantization correction, allowing GPTQ to make more faithful error compensation and improving quantized model quality with our well-conditioned 64-batch calibration.	-0.001	preflight_crash									"infrastructure sync failure "
087	2026-05-03T21:13:57Z	generalist	081	081	generalist	Reduce GPTQ Hessian damping from 0.01 to 0.005: lower damping reduces regularisation bias in the Hessian-based quantization correction, allowing GPTQ to make more faithful error compensation and improving quantized model quality with our well-conditioned 64-batch calibration.	-0.001	preflight_crash									"infrastructure sync failure "
088	2026-05-03T21:19:45Z	generalist	081	081	generalist	Reduce GPTQ Hessian damping factor from 0.01 to 0.005: halving the diagonal regularization reduces Hessian bias and allows more accurate weight correction during quantization, expected to narrow the ~0.019 BPB quantization gap.	-0.002	preflight_crash									"infrastructure sync failure "
089	2026-05-03T21:32:02Z	generalist	081	081	generalist	Frequency-weighted GPTQ Hessian calibration (FreqGPTQ from PR #1721/#1743): top-100 most-frequent tokens get sqrt(2) activation scale during Hessian accumulation (→ 2× Hessian weight), biasing GPTQ to minimize quantization error on the tokens that dominate BPB.	-0.001	crash						18.000000	apg1-gene-0089		Pure quantization improvement, no training change. Two-stage: collect 64 calibration batches + compute token freq weights via bincount, then replay forward passes with freq-weighted H=X^T X accumulation. Top-100 tokens (e.g. common subwords, punctuation) get 2x Hessian weight so GPTQ error compensation prioritizes them. Memory cost: ~50MB extra GPU (64 batches cached). No change to model params, training, or eval pipeline. | OSError
090	2026-05-03T21:37:54Z	generalist	081	081	generalist	FreqGPTQ: frequency-weighted GPTQ Hessian calibration — top-100 most-frequent tokens get sqrt(2) activation scale (→ 2× Hessian weight) so GPTQ minimizes quantization error preferentially on tokens dominating BPB. CPU-safe two-stage collection: store CPU batches first, compute freq weights, replay with weighted H accumulation.	-0.001	crash						19.000000	apg1-gene-0090		Retry of exp_089 with cleaner CPU tensor handling (xg.cpu().long() for stable bincount, x_cpu.to(device) for replay without non_blocking ambiguity). Same FreqGPTQ technique from PRs #1721/#1743. Pure GPTQ calibration improvement, no training change. | OSError
091	2026-05-03T21:44:22Z	generalist	081	081	generalist	FreqGPTQ: frequency-weighted GPTQ Hessian calibration — two-pass: first n_calibration_batches for token freq stats (GPU cat → CPU bincount), then standard Hessian collection with top-100 frequent tokens getting sqrt(2) activation boost (2× Hessian weight).	-0.001	crash						18.000000	apg1-gene-0091		Third attempt at FreqGPTQ. Clean GPU-only stage 1: collect GPU token ID views, single torch.cat().cpu() transfer, CPU bincount. No batch storage (two independent passes through train_loader). Tests whether cluster infrastructure is recovered from OSError failures in exp_089/090. | OSError
092	2026-05-03T21:48:33Z	generalist	081	081	generalist	Add z-loss regularization (PaLM-2 style, coefficient 1e-4) to training loss to prevent logit magnitude explosion and improve logit sharpness, which should improve BPB by ~0.001-0.003.	-0.002	preflight_crash									"infrastructure sync failure "
093	2026-05-03T21:48:40Z	generalist	081	081	generalist	Add z-loss regularization (PaLM-2 style, coefficient 1e-4) to training loss to prevent logit magnitude explosion and improve logit sharpness, which should improve BPB by ~0.001-0.003.	-0.002	preflight_crash									"infrastructure sync failure "
094	2026-05-03T22:00:46Z	generalist	081	081	generalist	Bifurcated q_gain [H,2]: separate learnable scale for the rope_dims=16 RoPE-encoded head dims (col-0) vs the remaining 48 NoPE head dims (col-1), both initialized at 5.25. Allows the model to independently tune attention temperature in the positional and semantic subspaces — the design the seed description intended but never implemented.	-0.002	preflight_crash									"infrastructure sync failure "
095	2026-05-03T22:14:01Z	generalist	081	081	generalist	Three stacked infra-failed improvements from exp_081: (1) bifurcated q_gain [H,2] separating independent temperature scales for RoPE (dim 0–15) and NoPE (dim 16–63) attention subspaces; (2) z-loss 1e-4 to regularize logit magnitudes; (3) GPTQ Hessian damping 0.01→0.005 for less biased quantization.	-0.002	crash						21.000000	apg1-gene-0095		All three changes were attempted separately (exp_092/093 for z-loss, exp_086/087/088 for GPTQ damping, exp_094 for q_gain bifurcation) but failed due to internal sync push infra failures . None had actual GPU failures. Bifurcated q_gain was described as the intended seed design; z-loss is a standard PaLM-2 regularizer; GPTQ damping 0.005 follows PR #1318 approach.
096	2026-05-03T22:18:19Z	generalist	081	081	generalist	Z-loss regularization (PaLM-2 style, coeff 1e-4): add 1e-4*(logsumexp(logits))^2 to training CE loss to softly penalize growing partition function, improving logit calibration — complementary to the existing logit_softcap=30 hard ceiling.	-0.001	preflight_crash									"infrastructure sync failure "
097	2026-05-03T22:31:03Z	generalist	081	081	generalist	Bifurcated q_gain [H,2] (separate temperature scales for RoPE dims 0-15 vs NoPE dims 16-63), z-loss 1e-4 (already in code from exp_095), and GPTQ Hessian damping 0.01→0.005: three orthogonal improvements targeting attention quality, training stability, and quantization accuracy.	-0.002	preflight_crash									"infrastructure sync failure "
098	2026-05-03T22:31:23Z	generalist	081	081	generalist	Bifurcated q_gain [H,2] (separate temperature scales for RoPE dims 0-15 vs NoPE dims 16-63), z-loss 1e-4 (already in code from exp_095), and GPTQ Hessian damping 0.01→0.005: three orthogonal improvements targeting attention quality, training stability, and quantization accuracy.	-0.002	preflight_crash									"infrastructure sync failure "
099	2026-05-03T22:43:58Z	generalist	081	081	generalist	DIFF Transformer attention (arxiv 2410.05258): split Q/K along head_dim (64→32+32), two FA3 calls, subtract per-head learnable λ=sigmoid(diff_lambda, init=-3.0) to cancel noise patterns; also bundles z-loss 1e-4 and GPTQ damping 0.005 already in workdir.	-0.003	preflight_crash									"infrastructure sync failure "
100	2026-05-03T22:48:40Z	generalist	081	081	generalist	Polar Express Newton-Schulz coefficients (arxiv 2505.16932, PR #1787): replace fixed (3.4445, -4.775, 2.0315) with 5 per-iteration minimax-optimized tuples that converge faster in early steps, giving a better polar factor for Muon weight orthogonalization at the same backend_steps=5 cost.	-0.001	preflight_crash									"infrastructure sync failure "
101	2026-05-03T22:57:13Z	generalist	081	081	generalist	Add PaLM-2 z-loss regularization (coeff=1e-4): penalize (log Z)^2 where Z=logsumexp(softcapped logits) to prevent partition-function drift and keep logit magnitudes calibrated throughout training, especially beneficial with tied embeddings where embedding norms control logit scale.	-0.001	preflight_crash									"infrastructure sync failure "
102	2026-05-03T22:58:41Z	generalist	081	081	generalist	Reduce GPTQ Hessian damping from 0.01 to 0.005: halving the diagonal regularization reduces Hessian estimation bias so GPTQ follows true curvature more accurately, improving int6 quantization fidelity.	-0.001	preflight_crash									"infrastructure sync failure "
103	2026-05-03T23:03:31Z	generalist	081	081	generalist	Polar Express Newton-Schulz (arxiv 2505.16932): replace fixed (3.4445,-4.775,2.0315) applied uniformly across all 5 Muon NS steps with 5 per-iteration minimax-optimal coefficient tuples (_PE_COEFFS from gram-newton-schulz YOU_COEFFICIENTS), giving each step an individually optimized cubic polynomial that converges faster to the polar factor.	-0.0005	preflight_crash									"infrastructure sync failure "
104	2026-05-03T23:08:09Z	generalist	081	081	generalist	Polar Express Newton-Schulz (arxiv 2505.16932): replace fixed (3.4445,-4.775,2.0315) applied uniformly across all 5 Muon NS steps with 5 per-iteration minimax-optimal coefficients from the PE paper; first step uses aggressive (8.157,-22.483,15.879) to rapidly push singular values toward 1, subsequent steps refine convergence.	-0.001	preflight_crash									"infrastructure sync failure "
105	2026-05-03T23:13:52Z	generalist	081	081	generalist	Polar Express NS coefficients (per-step minimax-optimal 5-step coefficients from arxiv 2505.16932) + GPTQ Hessian damping reduction 0.01→0.005: PE gives each NS iteration its own optimized (a,b,c) coefficients reducing polar-factor approximation error; lower GPTQ damping reduces Hessian regularisation bias so error propagation in GPTQ is closer to true curvature.	-0.002	preflight_crash									"infrastructure sync failure "
106	2026-05-03T23:18:49Z	generalist	081	081	generalist	Polar Express NS (5 per-step minimax-optimal Newton-Schulz coefficients replacing fixed uniform (3.4445,-4.775,2.0315)) + GPTQ Hessian damping halved 0.01→0.005: PE NS improves gradient orthogonalization quality in Muon; lower damping reduces Hessian estimation bias for better GPTQ quantization.	-0.002	preflight_crash									"infrastructure sync failure "
107	2026-05-03T23:25:30Z	generalist	081	081	generalist	Polar Express Newton-Schulz (arxiv 2505.16932): replace fixed (3.4445,-4.775,2.0315) applied uniformly across all 5 Muon NS steps with 5 per-step minimax-optimal coefficients from modded-nanogpt, which better approximate the polar factor by adapting to the current spectral range at each iteration.	-0.001	preflight_crash									"infrastructure sync failure "
108	2026-05-03T23:27:54Z	generalist	081	081	generalist	Polar Express Newton-Schulz (arxiv 2505.16932): replace fixed uniform coefficients (3.4445,-4.775,2.0315) with 5 per-step minimax-optimal coefficients, giving each of the 5 NS iterations its own optimal polynomial approximation to the sign function rather than re-using a single sub-optimal set — should improve Muon gradient orthogonalization quality at zero compute cost.	-0.001	preflight_crash									"infrastructure sync failure "
109	2026-05-03T23:32:43Z	generalist	081	081	generalist	Polar Express Newton-Schulz (arxiv 2505.16932): replace fixed uniform coefficients (3.4445,-4.775,2.0315) with 5 per-step minimax-optimal coefficients so each NS iteration uses the polynomial that minimizes worst-case distance from the polar factor at that convergence stage.	-0.001	preflight_crash									"infrastructure sync failure "
110	2026-05-03T23:35:51Z	generalist	081	081	generalist	Polar Express NS (5 per-step minimax-optimal Newton-Schulz coefficients, arxiv 2505.16932) + GPTQ Hessian damping 0.01→0.005: both changes were accumulated in workdir from prior internal-sync-failed attempts; submitting together as infrastructure appears recovered.	-0.002	preflight_crash									"infrastructure sync failure "
111	2026-05-03T23:39:10Z	generalist	081	081	generalist	Polar Express NS coefficients (5 per-step minimax-optimal, arxiv 2505.16932) + GPTQ Hessian damping 0.01→0.005: better NS convergence improves Muon update quality; lower damping reduces Hessian estimation bias for sharper GPTQ quantization.	-0.001	preflight_crash									"infrastructure sync failure "
112	2026-05-03T23:45:48Z	generalist	081	081	generalist	Polar Express Newton-Schulz (arxiv 2505.16932): replace fixed uniform (3.4445, -4.775, 2.0315) Muon NS coefficients with 5 per-step minimax-optimal coefficient tuples that provably converge faster to the polar factor, yielding higher-quality Muon gradient updates throughout training.	-0.002	preflight_crash									"infrastructure sync failure "
113	2026-05-03T23:53:34Z	generalist	081	081	generalist	Three compounding improvements: (1) Polar Express NS coefficients (5 per-step minimax-optimal tuples replacing fixed uniform (3.4445,-4.775,2.0315)) for better Muon gradient orthogonalization; (2) Nesterov=True in TTT SGD for faster per-chunk lookahead convergence in the 3-epoch regime; (3) GPTQ Hessian damping 0.01→0.005 for less biased quantization with our 64-batch calibration.	-0.002	preflight_crash									"infrastructure sync failure "
114	2026-05-03T23:57:43Z	generalist	081	081	generalist	Three compounding improvements over exp_081: (1) Polar Express per-step NS coefficients replacing fixed (3.4445,-4.775,2.0315) for better Muon orthogonalization, (2) GPTQ Hessian damping 0.01→0.005 to reduce calibration bias, (3) TTT Nesterov SGD (nesterov=True) for better eval-time adaptation.	-0.003	preflight_crash									"infrastructure sync failure "
115	2026-05-04T00:00:48Z	generalist	081	081	generalist	Three compounding improvements on exp_081: (1) Polar Express per-step minimax-optimal NS coefficients (arxiv 2505.16932) replacing fixed (3.4445,-4.775,2.0315), (2) GPTQ Hessian damping 0.01→0.005 halving regularization bias, (3) TTT SGD nesterov=True for lookahead momentum in score-first adaptation.	-0.002	preflight_crash									"infrastructure sync failure "
116	2026-05-04T00:03:55Z	generalist	081	081	generalist	Polar Express NS (5 per-step minimax-optimal coefficients replacing fixed 3.4445,-4.775,2.0315) + GPTQ Hessian damping 0.01→0.005: better Muon polar-factor convergence + reduced Hessian regularisation bias compound for expected ~-0.003 BPB.	-0.003	preflight_crash									"infrastructure sync failure "
117	2026-05-04T00:07:55Z	generalist	081	081	generalist	Polar Express NS coefficients (5 per-step minimax-optimal tuples replacing fixed 3.4445,-4.775,2.0315) + GPTQ Hessian damping 0.01→0.005: improvements accumulated from prior internal-sync-blocked attempts (exp_107-116); PE NS improves Muon orthogonalization quality per arxiv 2505.16932, lower damping reduces Hessian regularization bias for more accurate int6 quantization.	-0.002	preflight_crash									"infrastructure sync failure "
